99999 99977
1 242419379 359003072
1 366464002 177382018
1 653031096 852194302
1 495627171 709774862
1 917192533 617283965
1 885501236 557599742
1 571700666 524235362
1 272898582 728881329
1 101694346 365847366
1 998171107 119544985
1 955301011 949325483
1 869578853 385564536
1 848368646 387900889
1 216883150 875353091
1 932917836 771962905
1 112255774 192151552
1 604565682 190283417
1 9336024 730206293
1 745060281 43975688
1 878533268 204057082
1 475085019 409714787
1 828643491 372681020
1 422851005 833453112
1 875866922 487936447
1 132054543 528570359
1 934666566 891075535
1 23763927 554319903
1 230898953 215752942
1 666577950 546397829
1 874512654 349074288
1 899098903 105817360
1 34118933 851751760
1 197112566 96608019
1 292386296 693892536
1 847165881 500382357
1 999963257 175438977
1 123173735 592685593
1 237741677 404781919
1 963731649 116159069
1 326837716 45807433
1 511117169 204649961
1 765989112 962025266
1 654952673 581379167
1 502586720 714797967
1 485152826 761117501
1 285471085 227036775
1 759831134 544104076
1 760694926 822449269
1 819756566 186504188
1 792329656 138433345
1 14087153 539579301
1 677991600 249568796
1 199496999 517067804
1 861936475 789136310
1 941381486 79586331
1 499295077 433750310
1 131678622 7422122
1 712706723 591089073
1 554081974 966643626
1 45244766 12549702
1 399651242 757060125
1 24468231 861160418
1 639240254 643241615
1 598585522 613465706
1 455464424 358856260
1 814398678 330793746
1 461217335 56762253
1 450204490 1975049
1 546404294 569873264
1 743011304 966557601
1 36898993 124558524
1 899457296 834361217
1 300189434 844730435
1 141287431 86896391
1 457263650 533676584
1 259127441 851043349
1 592171628 982310176
1 71743159 487420855
1 346928028 401264991
1 806224436 739766929
1 557546150 999969767
1 83155430 374436391
1 444074861 853494080
1 330694303 84450663
1 205619160 333012675
1 795951989 682420538
1 633842190 466798210
1 420381666 133461832
1 392591890 222131646
1 148059883 301885286
1 703828880 705037062
1 798737897 260536060
1 444747065 620829895
1 740066642 74768670
1 18350295 116225122
1 633981941 313604551
1 126375543 718381474
1 593035620 678059613
1 553127370 747978305
1 758305028 310139229
1 427535905 115672473
1 531438030 494482337
1 900187449 221140806
1 358505174 350324514
1 511591569 587956173
1 120000339 151531618
1 18557348 508219021
1 964142994 232678474
1 757687909 675638431
1 714248671 736805345
1 801789890 222796305
1 356847894 768212034
1 976735213 416705801
1 101943940 472827852
1 770738485 973337269
1 34163724 604554097
1 879983241 951433176
1 153344319 70571611
1 631671352 134240874
1 383764317 826462456
1 264384887 166108744
1 976040748 482250781
1 135408422 624166381
1 715608178 318224446
1 939372485 526561229
1 825937768 201772568
1 650014533 544943842
1 372068229 671323317
1 530672485 512869404
1 18176167 544160895
1 121643015 842699739
1 582445238 719630618
1 964917553 365789705
1 548853849 937354856
1 302797460 373645408
1 112763562 929588458
1 700598383 97165158
1 238515676 528481230
1 456439390 565240646
1 737562766 941797678
1 950239821 992272455
1 234624831 559558725
1 48769826 483196075
1 189248518 276560819
1 898340825 604207365
1 106119349 929450211
1 187486928 734288747
1 371806104 560755736
1 433863121 230493082
1 712422732 467524699
1 44245107 36644996
1 546950957 20220070
1 609670589 89109486
1 791389370 160410650
1 205315736 882837870
1 829635414 864061705
1 62817590 6259384
1 130647401 855559951
1 549585402 347664245
1 33516874 115859313
1 648852518 135289138
1 247995328 939202516
1 538248861 940464241
1 498319031 61730717
1 93091646 661672815
1 201651169 214980995
1 542501691 403334053
1 460503354 148806890
1 367355947 135916104
1 488628255 190594235
1 532372111 161196175
1 987423703 24035952
1 533279884 385751457
1 223958186 319377489
1 43201185 25822187
1 86982056 264030163
1 383193466 822104287
1 148892450 409936973
1 824697747 628554669
1 65468668 820275812
1 99851733 461821733
1 591124694 773381036
1 862534954 903333206
1 35823014 781975138
1 76165202 208296402
1 141599089 29965103
1 409682654 496772074
1 79665137 488118987
1 934158886 948432363
1 499110722 482779472
1 949497807 51639970
1 238551965 783885384
1 222168413 303433736
1 33921970 836361913
1 572032689 16600051
1 596863529 589216766
1 293152044 678917290
1 414660344 404945671
1 52949517 864302361
1 831495149 55856792
1 340989023 516139365
1 264620039 823341114
1 49156943 547020553
1 618425030 841606308
1 518952988 111778849
1 507136691 876749272
1 136770355 330327704
1 173751271 452830355
1 645930354 621624093
1 536273631 162049758
1 581525840 299693961
1 917639693 335746075
1 178777163 378156388
1 824779074 847933911
1 310363742 45633231
1 583183901 456459199
1 889190000 277630527
1 950479688 728749830
1 913568254 626547506
1 227326563 304136328
1 887862579 235480828
1 569601503 957846242
1 423247950 62456786
1 348914609 222972084
1 604239578 797399361
1 456800133 185797306
1 447831392 565001187
1 936825681 26604410
1 143720623 386386464
1 810369796 336850676
1 144770464 644173553
1 41767753 556450680
1 412960043 745274175
1 159046323 267388724
1 707345789 38689578
1 719372023 945636529
1 884851482 374602499
1 325048803 44317700
1 116530184 810695002
1 905808029 403969820
1 287186668 143552845
1 145961652 189633799
1 25736481 701801698
1 457853345 707262214
1 572945857 184345451
1 887196675 928534182
1 414698678 49225209
1 857012544 637006579
1 932663079 785229300
1 659721425 479920514
1 924341732 307765904
1 904537898 531714573
1 838048651 531415262
1 319977602 564504726
1 116831933 794244573
1 809888099 37925207
1 119175448 965469041
1 373326895 705391378
1 676210499 379375347
1 351312049 69061940
1 95175886 331756143
1 851035328 109668676
1 456975463 985084969
1 51575922 839084822
1 181937111 593289827
1 227118866 901318721
1 248106956 667850665
1 917424196 215876712
1 446889873 127781952
1 17611927 443892381
1 83797082 214241898
1 146069231 204735474
1 175895393 129350457
1 634410090 274075275
1 984041490 13756883
1 224907181 443772347
1 69061099 507195022
1 753991261 30122680
1 503548630 701750161
1 15141481 79800821
1 351873112 554408124
1 772154030 349103389
1 336472172 556330831
1 276501114 147094537
1 711366011 887084028
1 19172682 698676480
1 40151058 94923804
1 87975175 922995667
2 387430471 166486971
1 135638727 199935222
1 36419503 69747526
1 641019529 837250551
1 596339368 162556005
1 52816130 562929277
1 259368753 966311908
1 382013699 675618210
1 248703179 951152391
1 501572152 842822767
1 526966973 304333561
1 320357992 308247093
1 57175741 465962287
1 267254207 146129750
1 823015230 474800283
1 76384654 749142519
1 207073545 361562675
1 477023601 572186334
1 982714102 972161815
1 851873877 963754768
1 63327242 129529607
1 623126885 763293423
1 522163075 22114814
1 543520035 338772485
1 774519964 458650481
1 28739690 430106411
1 241166341 981051298
1 704892103 247273200
1 707427257 53417185
1 396007827 444704914
1 948032250 42343588
1 948982105 974171044
1 860881268 234141437
1 887227415 297697715
1 75273829 845333076
1 439085867 962355577
1 12499445 772258356
1 357521876 210925626
1 658746444 273284023
1 136263019 954992631
1 804797273 375758505
1 646795935 930037009
1 118425124 801201946
1 95958561 601272986
1 700470332 92495648
1 201767085 222718982
1 579343104 328693430
1 630778988 168664655
1 410102670 113530045
1 630128856 333819435
1 563215589 3971994
1 270473685 421321674
1 203444339 495039549
1 684726372 978753578
1 998225326 823782296
1 580905721 821793585
1 33246895 227794623
1 7500444 505910782
1 870215787 353096039
1 247689491 93967351
1 398825284 553064479
1 883429369 95469425
1 147053933 367731390
1 749293543 325449771
1 369810022 579365336
1 770089866 809415971
1 101859237 196708178
1 689980460 882875998
1 107992417 990827960
1 927652458 323584386
1 884987736 517139830
1 856702107 861942861
1 256060674 847497908
1 589013092 790908221
1 338771447 752561532
1 775053955 843502630
1 829593944 521580484
1 745538359 843603115
2 63627310 523300120
1 994327264 88068741
1 464639388 736632202
1 437259872 130607248
1 418525080 935054213
1 247251140 169053035
1 650235001 102865871
1 930059604 125781562
1 591296150 153053312
1 275878470 272251417
1 453168030 418067948
1 679975965 595558068
1 254914119 111722268
1 40926832 662498384
1 171330532 924164344
1 790370969 224014219
1 889525433 265780595
1 283496578 253752331
1 764316479 767369846
1 802661414 985598291
1 727977530 904009751
1 228480378 368952210
1 361360711 98694639
1 414793397 493683795
1 244661241 383272060
1 63296867 826038404
1 252994788 858759434
1 63943614 751475576
1 545070143 976138946
1 43825492 135636770
1 6476491 476201887
1 147635706 969698457
1 428683263 71965556
1 126128514 275575209
1 985589250 257155439
1 714145396 148546067
1 501894460 24423804
1 335441705 624162560
1 254509026 538753736
1 690729586 588534798
1 233096147 429749079
1 969350614 64823356
1 24531321 128535470
1 520579021 316206647
1 184067686 249146922
1 398839697 2325192
1 623185022 385896913
1 139158679 23204948
1 453982647 869928916
1 971569409 848888922
1 692097505 311334383
1 549548839 87654973
1 190782778 86043453
1 363623606 476465258
1 353009900 687556286
1 488630827 440843261
1 8803080 569972495
1 632953368 560752385
1 207039213 577523329
1 946834858 599634136
1 28466955 141216560
1 203480446 101889898
1 62054729 862735017
1 910910248 50597251
1 343961513 728149845
1 103271065 510002679
1 736048343 258694081
1 780900924 329262851
1 604343034 743205775
2 979752118 582220608
1 121046922 207077854
1 908240032 269433526
1 439848708 898522382
1 557804156 41309315
1 453423571 417978241
1 979848522 409504058
1 361071680 890422985
1 218832739 429840709
1 556019193 313228654
1 16591622 475495422
1 176268526 165167269
1 818349306 511510554
1 60584461 335787349
1 373484826 64770401
1 611358364 538256500
1 303197021 646616194
1 10715745 296857023
1 737341239 513560683
1 992738739 159532830
1 583953869 305388071
1 133472906 99182252
1 724712618 865208589
1 478236097 830275205
1 341407301 103686770
1 442769042 381430617
1 789776064 962864119
1 64461279 861936643
1 466585638 87517600
1 133008863 742462492
1 97969677 42361246
1 599864130 273688823
1 895342893 610088122
1 301288004 128527249
1 721379399 678371678
1 442928016 112844410
1 513005566 85188704
1 115862773 123915138
1 672466145 79548501
1 339252879 254054568
1 23762007 522050463
1 741530590 57022589
1 804067450 994525226
1 339576182 38335726
1 299018162 279493332
1 793599534 799414999
1 668447591 904683058
1 209209430 545138449
1 53901630 272553532
1 917818696 196765849
1 509119397 987834309
1 431556725 121601156
1 513373899 833310494
1 773986277 78907660
1 444785171 113793790
1 947100309 766101799
1 285530559 433637715
1 63829537 188688506
1 869265962 214751371
1 41999303 153144236
1 151000426 685972675
1 158175023 655835153
1 885096162 191971965
1 420769436 1239859
1 974175119 545900305
1 431039799 816539040
1 853217991 286463718
1 130634405 282631110
1 149997253 5513240
1 463370335 882494901
1 5728244 430811371
1 821635201 695951575
1 90401629 547713683
1 853769305 962463528
1 685247655 795517302
1 718761056 621553817
1 644507775 334658957
1 117588487 63219278
1 139168441 980253460
1 195962020 441239289
1 558538045 697901278
1 967245892 50499054
1 860756595 79224551
1 55505293 662535231
1 138524237 890535067
1 258283436 905258265
1 882098142 136835931
1 122966682 260229469
1 636233605 650099400
1 627850625 698296664
1 703980994 114133413
1 116523333 488528823
1 71829091 931679979
1 799801354 954188683
1 96431635 962293116
1 51615408 64252515
1 130450012 478505253
1 584139427 129094083
1 301056417 383728187
1 74828431 801979831
1 225851428 281346147
1 47563217 531071435
1 945442548 614378661
1 630214283 622107377
1 769071557 81587206
1 327189694 164545669
1 749037050 516560636
1 76463143 713802073
1 142314926 176135680
1 940162925 926584427
1 119149021 82836943
1 863133335 429925860
1 481653228 72916031
1 555317236 45834168
1 479465521 18367903
1 23521780 986543990
1 752765852 909510087
1 296092248 702802037
1 965276038 302901228
1 503528757 367744650
1 852167751 607927792
1 544612753 731236157
1 507724751 22855457
1 560023461 40967873
1 472492224 575260740
1 741313585 704786848
1 518574675 195923199
1 827983027 216702229
1 907725464 211023738
1 901358961 583390167
1 719017503 636691252
1 39048275 301845590
1 885912727 31078038
1 119946034 238827483
1 850314081 518067160
1 721579864 752619639
1 346833577 754289259
1 915929275 653521807
1 299083096 577860492
1 249468995 937320021
1 740121935 4078121
1 342065024 273135349
1 441330408 824629096
1 700807015 663180957
1 785151125 895430707
1 669492029 131199701
1 19163003 743022949
1 539174336 669558459
1 873836469 721851228
1 931765461 524327681
1 211485492 144206837
1 110825321 565826676
1 238252405 44147758
1 942315336 949439174
1 145172027 364834797
1 504746839 719717423
1 953178388 634139074
1 363173029 700573629
1 267211086 421395103
1 988887598 650894031
1 636719716 437253811
1 335243786 592705221
1 6636142 450446106
1 297313010 538291079
1 951758472 391930979
1 177050873 429171416
1 14504822 555364752
1 194901451 796125282
1 458430192 457890086
1 268702111 65753583
1 336383088 413601112
1 265297827 477505795
1 521860887 592713461
1 422967390 435030738
1 416559219 314104513
1 902254773 606916922
1 395230419 263710540
1 611616677 584755797
1 610831469 272666823
1 19945561 803551951
1 935942401 66219332
1 995569100 484769923
1 230334730 115770147
1 149012200 482112998
2 841793683 404163745
1 139497670 632680813
1 902254803 607421132
1 682608728 747249222
1 833052955 320614823
1 424496219 360255977
1 123352159 650995536
1 85214717 979639717
1 491520970 416331359
1 209376409 411092277
1 109868441 308908623
1 324135712 730382792
1 216201133 150111607
1 630790987 370331848
1 354101248 702489299
1 255640915 235059336
1 300306969 672657533
1 147443769 38780592
1 247462625 221492714
1 480447119 129194891
1 740245553 934242200
1 241257456 157916034
1 78479155 30155983
1 265802898 376299504
1 242741872 336691982
1 283805972 158769995
1 234006581 906049210
2 69284567 529580895
1 226596202 706839461
1 892094900 855644593
1 736685562 231015579
1 926508469 423914086
1 505027927 148996145
1 70144188 737824091
1 80658703 7113573
1 413505836 328482538
1 364381824 334933302
1 547406103 227407951
1 51272830 601511363
1 498218709 523102510
1 295361681 309064350
1 292211587 52525667
1 739286241 990954592
1 698275747 69832621
1 702766641 31855365
1 849887001 137089610
1 472393846 276326763
1 450501070 691627815
1 314729228 401912435
1 561508531 23714177
1 452875831 595025227
1 842096293 195162721
1 699750709 882693769
1 268824503 975312280
1 436443144 643266703
